"","ARREST_DATE","CITY_COUNCIL_DISTRICT","Arrest.Count"
"8292",2019-02-17,"15",16
"8293",2019-02-17,"16",19
"8294",2019-02-17,"17",1
"8295",2019-02-17,"18",7
"8296",2019-02-17,"19",4
"8297",2019-02-17,"20",1
"8298",2019-02-17,"21",7
"8299",2019-02-17,"22",10
"8300",2019-02-17,"23",8
"8301",2019-02-17,"24",11
"8302",2019-02-17,"25",8
"8303",2019-02-17,"26",3
"8304",2019-02-17,"27",15
"8305",2019-02-17,"28",8
"8306",2019-02-17,"29",6
"8307",2019-02-17,"30",3
"8308",2019-02-17,"31",15
"8309",2019-02-17,"32",2
"8310",2019-02-17,"33",25
"8311",2019-02-17,"34",10
"8312",2019-02-17,"35",2
"8313",2019-02-17,"36",9
"8314",2019-02-17,"37",22
"8315",2019-02-17,"38",5
"8316",2019-02-17,"39",12
"8317",2019-02-17,"40",8
"8318",2019-02-17,"41",6
"8319",2019-02-17,"42",5
"8320",2019-02-17,"43",4
"8321",2019-02-17,"44",4
"8322",2019-02-17,"45",4
"8323",2019-02-17,"46",2
"8324",2019-02-17,"47",9
"8325",2019-02-17,"48",8
"8326",2019-02-17,"49",14
"8327",2019-02-17,"50",10
"8328",2019-02-18,"01",15
"8329",2019-02-18,"02",6
"8330",2019-02-18,"03",34
"8331",2019-02-18,"04",5
"8332",2019-02-18,"05",8
"8333",2019-02-18,"06",9
"8334",2019-02-18,"07",18
"8335",2019-02-18,"08",24
"8336",2019-02-18,"09",12
"8337",2019-02-18,"10",26
"8338",2019-02-18,"11",8
"8339",2019-02-18,"12",4
"8340",2019-02-18,"13",26
"8341",2019-02-18,"14",12
"8342",2019-02-18,"15",17
"8343",2019-02-18,"16",13
"8344",2019-02-18,"17",6
"8345",2019-02-18,"18",4
"8346",2019-02-18,"19",7
"8347",2019-02-18,"20",1
"8348",2019-02-18,"21",8
"8349",2019-02-18,"22",6
"8350",2019-02-18,"23",11
"8351",2019-02-18,"24",14
"8352",2019-02-18,"25",15
"8353",2019-02-18,"26",2
"8354",2019-02-18,"27",15
"8355",2019-02-18,"28",6
"8356",2019-02-18,"29",6
"8357",2019-02-18,"30",5
"8358",2019-02-18,"31",3
"8359",2019-02-18,"32",4
"8360",2019-02-18,"33",24
"8361",2019-02-18,"34",6
"8362",2019-02-18,"35",7
"8363",2019-02-18,"36",2
"8364",2019-02-18,"37",29
"8365",2019-02-18,"38",5
"8366",2019-02-18,"39",5
"8367",2019-02-18,"40",12
"8368",2019-02-18,"41",5
"8369",2019-02-18,"42",1
"8370",2019-02-18,"43",4
"8371",2019-02-18,"44",5
"8372",2019-02-18,"45",5
"8373",2019-02-18,"46",2
"8374",2019-02-18,"47",4
"8375",2019-02-18,"48",10
"8376",2019-02-18,"49",17
"8377",2019-02-18,"50",2
"8378",2019-02-19,"01",45
"8379",2019-02-19,"02",9
"8380",2019-02-19,"03",33
"8381",2019-02-19,"04",4
"8382",2019-02-19,"05",7
"8383",2019-02-19,"06",14
"8384",2019-02-19,"07",12
"8385",2019-02-19,"08",40
"8386",2019-02-19,"09",23
"8387",2019-02-19,"10",31
"8388",2019-02-19,"11",15
"8389",2019-02-19,"12",6
"8390",2019-02-19,"13",13
"8391",2019-02-19,"14",21
"8392",2019-02-19,"15",16
"8393",2019-02-19,"16",31
"8394",2019-02-19,"17",12
"8395",2019-02-19,"18",10
"8396",2019-02-19,"19",8
"8397",2019-02-19,"21",7
"8398",2019-02-19,"22",1
"8399",2019-02-19,"23",13
"8400",2019-02-19,"24",14
"8401",2019-02-19,"25",15
"8402",2019-02-19,"26",11
"8403",2019-02-19,"27",19
"8404",2019-02-19,"28",13
"8405",2019-02-19,"29",2
"8406",2019-02-19,"30",9
"8407",2019-02-19,"31",5
"8408",2019-02-19,"32",3
"8409",2019-02-19,"33",41
"8410",2019-02-19,"34",9
"8411",2019-02-19,"35",6
"8412",2019-02-19,"36",6
"8413",2019-02-19,"37",28
"8414",2019-02-19,"38",7
"8415",2019-02-19,"39",8
"8416",2019-02-19,"40",18
"8417",2019-02-19,"41",12
"8418",2019-02-19,"42",4
"8419",2019-02-19,"43",2
"8420",2019-02-19,"44",4
"8421",2019-02-19,"45",8
"8422",2019-02-19,"46",13
"8423",2019-02-19,"47",4
"8424",2019-02-19,"48",6
"8425",2019-02-19,"49",20
"8426",2019-02-19,"50",4
"8427",2019-02-20,"01",24
"8428",2019-02-20,"02",17
"8429",2019-02-20,"03",31
"8430",2019-02-20,"04",5
"8431",2019-02-20,"05",4
"8432",2019-02-20,"06",2
"8433",2019-02-20,"07",13
"8434",2019-02-20,"08",19
"8435",2019-02-20,"09",7
"8436",2019-02-20,"10",16
"8437",2019-02-20,"11",7
"8438",2019-02-20,"12",8
"8439",2019-02-20,"13",11
"8440",2019-02-20,"14",5
"8441",2019-02-20,"15",15
"8442",2019-02-20,"16",9
"8443",2019-02-20,"17",14
"8444",2019-02-20,"18",3
"8445",2019-02-20,"19",14
"8446",2019-02-20,"20",4
"8447",2019-02-20,"21",3
"8448",2019-02-20,"22",1
"8449",2019-02-20,"23",2
"8450",2019-02-20,"24",1
"8451",2019-02-20,"25",6
"8452",2019-02-20,"26",4
"8453",2019-02-20,"27",9
"8454",2019-02-20,"28",3
"8455",2019-02-20,"29",4
"8456",2019-02-20,"30",5
"8457",2019-02-20,"31",4
"8458",2019-02-20,"33",18
"8459",2019-02-20,"34",7
"8460",2019-02-20,"35",11
"8461",2019-02-20,"36",2
"8462",2019-02-20,"37",13
"8463",2019-02-20,"38",6
"8464",2019-02-20,"39",7
"8465",2019-02-20,"40",4
"8466",2019-02-20,"41",4
"8467",2019-02-20,"42",4
"8468",2019-02-20,"44",5
"8469",2019-02-20,"45",4
"8470",2019-02-20,"46",4
"8471",2019-02-20,"47",7
"8472",2019-02-20,"48",11
"8473",2019-02-20,"49",5
"8474",2019-02-21,"01",51
"8475",2019-02-21,"02",20
"8476",2019-02-21,"03",40
"8477",2019-02-21,"04",14
"8478",2019-02-21,"05",2
"8479",2019-02-21,"06",10
"8480",2019-02-21,"07",28
"8481",2019-02-21,"08",43
"8482",2019-02-21,"09",21
"8483",2019-02-21,"10",38
"8484",2019-02-21,"11",10
"8485",2019-02-21,"12",11
"8486",2019-02-21,"13",7
"8487",2019-02-21,"14",20
"8488",2019-02-21,"15",27
"8489",2019-02-21,"16",30
"8490",2019-02-21,"17",11
"8491",2019-02-21,"18",13
"8492",2019-02-21,"19",17
"8493",2019-02-21,"20",2
"8494",2019-02-21,"21",4
"8495",2019-02-21,"22",13
"8496",2019-02-21,"23",15
"8497",2019-02-21,"24",9
"8498",2019-02-21,"25",18
"8499",2019-02-21,"26",4
"8500",2019-02-21,"27",27
"8501",2019-02-21,"28",12
"8502",2019-02-21,"29",6
"8503",2019-02-21,"30",4
"8504",2019-02-21,"31",7
"8505",2019-02-21,"32",8
"8506",2019-02-21,"33",27
"8507",2019-02-21,"34",8
"8508",2019-02-21,"35",10
"8509",2019-02-21,"36",12
"8510",2019-02-21,"37",29
"8511",2019-02-21,"38",5
"8512",2019-02-21,"39",6
"8513",2019-02-21,"40",13
"8514",2019-02-21,"41",10
"8515",2019-02-21,"42",7
"8516",2019-02-21,"43",5
"8517",2019-02-21,"44",2
"8518",2019-02-21,"45",7
"8519",2019-02-21,"46",6
"8520",2019-02-21,"47",14
"8521",2019-02-21,"48",16
"8522",2019-02-21,"49",19
"8523",2019-02-21,"50",5
"8524",2019-02-22,"01",34
"8525",2019-02-22,"02",18
"8526",2019-02-22,"03",41
"8527",2019-02-22,"04",12
"8528",2019-02-22,"05",11
"8529",2019-02-22,"06",10
"8530",2019-02-22,"07",18
"8531",2019-02-22,"08",33
"8532",2019-02-22,"09",38
"8533",2019-02-22,"10",31
"8534",2019-02-22,"11",11
"8535",2019-02-22,"12",9
"8536",2019-02-22,"13",21
"8537",2019-02-22,"14",10
"8538",2019-02-22,"15",17
"8539",2019-02-22,"16",21
"8540",2019-02-22,"17",11
"8541",2019-02-22,"18",6
"8542",2019-02-22,"19",10
"8543",2019-02-22,"20",1
"8544",2019-02-22,"21",10
"8545",2019-02-22,"22",8
"8546",2019-02-22,"23",5
"8547",2019-02-22,"24",16
"8548",2019-02-22,"25",11
"8549",2019-02-22,"26",5
"8550",2019-02-22,"27",26
"8551",2019-02-22,"28",23
"8552",2019-02-22,"29",3
"8553",2019-02-22,"30",4
"8554",2019-02-22,"31",5
"8555",2019-02-22,"32",2
"8556",2019-02-22,"33",44
"8557",2019-02-22,"34",9
"8558",2019-02-22,"35",7
"8559",2019-02-22,"36",3
"8560",2019-02-22,"37",39
"8561",2019-02-22,"38",3
"8562",2019-02-22,"39",8
"8563",2019-02-22,"40",12
"8564",2019-02-22,"41",7
"8565",2019-02-22,"42",3
"8566",2019-02-22,"43",3
"8567",2019-02-22,"44",10
"8568",2019-02-22,"45",6
"8569",2019-02-22,"46",5
"8570",2019-02-22,"47",15
"8571",2019-02-22,"48",5
"8572",2019-02-22,"49",17
"8573",2019-02-22,"50",6
"8574",2019-02-23,"01",35
"8575",2019-02-23,"02",7
"8576",2019-02-23,"03",29
"8577",2019-02-23,"04",9
"8578",2019-02-23,"05",10
"8579",2019-02-23,"06",4
"8580",2019-02-23,"07",15
"8581",2019-02-23,"08",42
"8582",2019-02-23,"09",10
"8583",2019-02-23,"10",31
"8584",2019-02-23,"11",16
"8585",2019-02-23,"12",12
"8586",2019-02-23,"13",16
"8587",2019-02-23,"14",16
"8588",2019-02-23,"15",24
"8589",2019-02-23,"16",15
"8590",2019-02-23,"17",6
"8591",2019-02-23,"18",2
"8592",2019-02-23,"19",10
"8593",2019-02-23,"20",1
"8594",2019-02-23,"21",9
"8595",2019-02-23,"22",16
"8596",2019-02-23,"23",12
"8597",2019-02-23,"24",6
"8598",2019-02-23,"25",16
"8599",2019-02-23,"26",4
"8600",2019-02-23,"27",13
"8601",2019-02-23,"28",20
"8602",2019-02-23,"29",2
"8603",2019-02-23,"30",6
"8604",2019-02-23,"31",5
"8605",2019-02-23,"32",3
"8606",2019-02-23,"33",35
"8607",2019-02-23,"34",6
"8608",2019-02-23,"35",9
"8609",2019-02-23,"36",13
"8610",2019-02-23,"37",21
"8611",2019-02-23,"38",12
"8612",2019-02-23,"39",3
"8613",2019-02-23,"40",12
"8614",2019-02-23,"41",7
"8615",2019-02-23,"42",8
"8616",2019-02-23,"43",11
"8617",2019-02-23,"44",9
"8618",2019-02-23,"45",5
"8619",2019-02-23,"46",2
"8620",2019-02-23,"47",7
"8621",2019-02-23,"48",8
"8622",2019-02-23,"49",20
"8623",2019-02-23,"50",7
"8624",2019-02-24,"01",28
"8625",2019-02-24,"02",3
"8626",2019-02-24,"03",17
"8627",2019-02-24,"04",2
"8628",2019-02-24,"05",4
"8629",2019-02-24,"06",2
"8630",2019-02-24,"07",12
"8631",2019-02-24,"08",29
"8632",2019-02-24,"09",6
"8633",2019-02-24,"10",22
"8634",2019-02-24,"11",10
"8635",2019-02-24,"12",5
"8636",2019-02-24,"13",14
"8637",2019-02-24,"14",14
"8638",2019-02-24,"15",19
"8639",2019-02-24,"16",13
"8640",2019-02-24,"17",5
"8641",2019-02-24,"18",2
"8642",2019-02-24,"19",4
"8643",2019-02-24,"20",2
"8644",2019-02-24,"21",9
"8645",2019-02-24,"22",9
"8646",2019-02-24,"23",11
"8647",2019-02-24,"24",13
"8648",2019-02-24,"25",23
"8649",2019-02-24,"26",8
"8650",2019-02-24,"27",13
"8651",2019-02-24,"28",10
"8652",2019-02-24,"29",2
"8653",2019-02-24,"30",6
"8654",2019-02-24,"31",3
"8655",2019-02-24,"32",1
"8656",2019-02-24,"33",29
"8657",2019-02-24,"34",10
"8658",2019-02-24,"35",2
"8659",2019-02-24,"36",5
"8660",2019-02-24,"37",25
"8661",2019-02-24,"38",12
"8662",2019-02-24,"39",5
"8663",2019-02-24,"40",11
"8664",2019-02-24,"41",5
"8665",2019-02-24,"42",3
"8666",2019-02-24,"43",8
"8667",2019-02-24,"44",5
"8668",2019-02-24,"45",9
"8669",2019-02-24,"46",12
"8670",2019-02-24,"47",8
"8671",2019-02-24,"48",9
"8672",2019-02-24,"49",14
"8673",2019-02-24,"50",4
"8674",2019-02-25,"01",26
"8675",2019-02-25,"02",4
"8676",2019-02-25,"03",31
"8677",2019-02-25,"04",5
"8678",2019-02-25,"05",4
"8679",2019-02-25,"06",3
"8680",2019-02-25,"07",16
"8681",2019-02-25,"08",32
"8682",2019-02-25,"09",15
"8683",2019-02-25,"10",18
"8684",2019-02-25,"11",15
"8685",2019-02-25,"12",11
"8686",2019-02-25,"13",16
"8687",2019-02-25,"14",6
"8688",2019-02-25,"15",18
"8689",2019-02-25,"16",12
"8690",2019-02-25,"17",6
"8691",2019-02-25,"18",5
"8692",2019-02-25,"19",6
"8693",2019-02-25,"20",2
"8694",2019-02-25,"21",6
"8695",2019-02-25,"22",4
"8696",2019-02-25,"23",4
"8697",2019-02-25,"24",13
"8698",2019-02-25,"25",10
"8699",2019-02-25,"26",5
"8700",2019-02-25,"27",18
"8701",2019-02-25,"28",18
"8702",2019-02-25,"29",5
"8703",2019-02-25,"30",3
"8704",2019-02-25,"31",5
"8705",2019-02-25,"32",3
"8706",2019-02-25,"33",26
"8707",2019-02-25,"34",7
"8708",2019-02-25,"35",4
"8709",2019-02-25,"36",4
"8710",2019-02-25,"37",23
"8711",2019-02-25,"38",9
"8712",2019-02-25,"39",2
"8713",2019-02-25,"40",8
"8714",2019-02-25,"41",5
"8715",2019-02-25,"42",3
"8716",2019-02-25,"43",6
"8717",2019-02-25,"44",5
"8718",2019-02-25,"45",5
"8719",2019-02-25,"46",6
"8720",2019-02-25,"47",2
"8721",2019-02-25,"48",14
"8722",2019-02-25,"49",18
"8723",2019-02-25,"50",7
"8724",2019-02-26,"01",33
"8725",2019-02-26,"02",13
"8726",2019-02-26,"03",28
"8727",2019-02-26,"04",6
"8728",2019-02-26,"05",3
"8729",2019-02-26,"06",12
"8730",2019-02-26,"07",16
"8731",2019-02-26,"08",37
"8732",2019-02-26,"09",12
"8733",2019-02-26,"10",23
"8734",2019-02-26,"11",23
"8735",2019-02-26,"12",11
"8736",2019-02-26,"13",15
"8737",2019-02-26,"14",15
"8738",2019-02-26,"15",26
"8739",2019-02-26,"16",17
"8740",2019-02-26,"17",5
"8741",2019-02-26,"18",3
"8742",2019-02-26,"19",17
"8743",2019-02-26,"20",4
"8744",2019-02-26,"21",6
"8745",2019-02-26,"22",7
"8746",2019-02-26,"23",25
"8747",2019-02-26,"24",9
"8748",2019-02-26,"25",10
"8749",2019-02-26,"26",2
"8750",2019-02-26,"27",16
"8751",2019-02-26,"28",11
"8752",2019-02-26,"29",7
"8753",2019-02-26,"30",7
"8754",2019-02-26,"31",5
"8755",2019-02-26,"32",2
"8756",2019-02-26,"33",31
"8757",2019-02-26,"34",5
"8758",2019-02-26,"35",3
"8759",2019-02-26,"36",4
"8760",2019-02-26,"37",31
"8761",2019-02-26,"38",10
"8762",2019-02-26,"39",5
"8763",2019-02-26,"40",12
"8764",2019-02-26,"41",4
"8765",2019-02-26,"42",5
"8766",2019-02-26,"43",7
"8767",2019-02-26,"44",3
"8768",2019-02-26,"45",8
"8769",2019-02-26,"46",5
"8770",2019-02-26,"47",3
"8771",2019-02-26,"48",7
"8772",2019-02-26,"49",18
"8773",2019-02-26,"50",6
"8774",2019-02-27,"01",41
"8775",2019-02-27,"02",19
"8776",2019-02-27,"03",32
"8777",2019-02-27,"04",6
"8778",2019-02-27,"05",4
"8779",2019-02-27,"06",7
"8780",2019-02-27,"07",22
"8781",2019-02-27,"08",43
"8782",2019-02-27,"09",14
"8783",2019-02-27,"10",32
"8784",2019-02-27,"11",24
"8785",2019-02-27,"12",15
"8786",2019-02-27,"13",18
"8787",2019-02-27,"14",23
"8788",2019-02-27,"15",35
"8789",2019-02-27,"16",21
"8790",2019-02-27,"17",13
"8791",2019-02-27,"18",10
"8792",2019-02-27,"19",9
"8793",2019-02-27,"20",5
"8794",2019-02-27,"21",17
"8795",2019-02-27,"22",19
"8796",2019-02-27,"23",12
"8797",2019-02-27,"24",9
"8798",2019-02-27,"25",19
"8799",2019-02-27,"26",2
"8800",2019-02-27,"27",26
"8801",2019-02-27,"28",16
"8802",2019-02-27,"29",8
"8803",2019-02-27,"30",4
"8804",2019-02-27,"31",4
"8805",2019-02-27,"32",2
"8806",2019-02-27,"33",37
"8807",2019-02-27,"34",23
"8808",2019-02-27,"35",14
"8809",2019-02-27,"36",4
"8810",2019-02-27,"37",28
"8811",2019-02-27,"38",11
"8812",2019-02-27,"39",7
"8813",2019-02-27,"40",12
"8814",2019-02-27,"41",15
"8815",2019-02-27,"42",3
"8816",2019-02-27,"43",5
"8817",2019-02-27,"44",5
"8818",2019-02-27,"45",3
"8819",2019-02-27,"46",2
"8820",2019-02-27,"47",12
"8821",2019-02-27,"48",9
"8822",2019-02-27,"49",25
"8823",2019-02-27,"50",7
"8824",2019-02-28,"01",35
"8825",2019-02-28,"02",20
"8826",2019-02-28,"03",36
"8827",2019-02-28,"04",6
"8828",2019-02-28,"05",6
"8829",2019-02-28,"06",11
"8830",2019-02-28,"07",15
"8831",2019-02-28,"08",50
"8832",2019-02-28,"09",16
"8833",2019-02-28,"10",41
"8834",2019-02-28,"11",14
"8835",2019-02-28,"12",6
"8836",2019-02-28,"13",16
"8837",2019-02-28,"14",12
"8838",2019-02-28,"15",34
"8839",2019-02-28,"16",24
"8840",2019-02-28,"17",15
"8841",2019-02-28,"18",5
"8842",2019-02-28,"19",10
"8843",2019-02-28,"20",2
"8844",2019-02-28,"21",9
"8845",2019-02-28,"22",16
"8846",2019-02-28,"23",18
"8847",2019-02-28,"24",15
"8848",2019-02-28,"25",10
"8849",2019-02-28,"26",7
"8850",2019-02-28,"27",26
"8851",2019-02-28,"28",19
"8852",2019-02-28,"29",8
"8853",2019-02-28,"30",4
"8854",2019-02-28,"31",5
"8855",2019-02-28,"32",3
"8856",2019-02-28,"33",34
"8857",2019-02-28,"34",5
"8858",2019-02-28,"35",11
"8859",2019-02-28,"36",8
"8860",2019-02-28,"37",36
"8861",2019-02-28,"38",11
"8862",2019-02-28,"39",11
"8863",2019-02-28,"40",21
"8864",2019-02-28,"41",7
"8865",2019-02-28,"42",4
"8866",2019-02-28,"43",11
"8867",2019-02-28,"44",5
"8868",2019-02-28,"45",7
"8869",2019-02-28,"46",2
"8870",2019-02-28,"47",7
"8871",2019-02-28,"48",13
"8872",2019-02-28,"49",15
"8873",2019-02-28,"50",8
"8874",2019-03-01,"01",46
"8875",2019-03-01,"02",4
"8876",2019-03-01,"03",33
"8877",2019-03-01,"04",7
"8878",2019-03-01,"05",15
"8879",2019-03-01,"06",6
"8880",2019-03-01,"07",15
"8881",2019-03-01,"08",47
"8882",2019-03-01,"09",15
"8883",2019-03-01,"10",31
"8884",2019-03-01,"11",15
"8885",2019-03-01,"12",8
"8886",2019-03-01,"13",6
"8887",2019-03-01,"14",18
"8888",2019-03-01,"15",14
"8889",2019-03-01,"16",19
"8890",2019-03-01,"17",14
"8891",2019-03-01,"18",5
"8892",2019-03-01,"19",13
"8893",2019-03-01,"20",3
"8894",2019-03-01,"22",18
"8895",2019-03-01,"23",11
"8896",2019-03-01,"24",9
"8897",2019-03-01,"25",12
"8898",2019-03-01,"26",1
"8899",2019-03-01,"27",20
"8900",2019-03-01,"28",20
"8901",2019-03-01,"29",9
"8902",2019-03-01,"30",8
"8903",2019-03-01,"31",7
"8904",2019-03-01,"32",8
"8905",2019-03-01,"33",36
"8906",2019-03-01,"34",7
"8907",2019-03-01,"35",3
"8908",2019-03-01,"36",7
"8909",2019-03-01,"37",39
"8910",2019-03-01,"38",11
"8911",2019-03-01,"39",13
"8912",2019-03-01,"40",12
"8913",2019-03-01,"41",15
"8914",2019-03-01,"42",4
"8915",2019-03-01,"43",10
"8916",2019-03-01,"44",1
"8917",2019-03-01,"45",1
"8918",2019-03-01,"46",8
"8919",2019-03-01,"47",15
"8920",2019-03-01,"48",13
"8921",2019-03-01,"49",20
"8922",2019-03-01,"50",6
"8923",2019-03-02,"01",26
"8924",2019-03-02,"02",8
"8925",2019-03-02,"03",35
"8926",2019-03-02,"04",5
"8927",2019-03-02,"05",12
"8928",2019-03-02,"06",5
"8929",2019-03-02,"07",14
"8930",2019-03-02,"08",31
"8931",2019-03-02,"09",18
"8932",2019-03-02,"10",26
"8933",2019-03-02,"11",8
"8934",2019-03-02,"12",7
"8935",2019-03-02,"13",12
"8936",2019-03-02,"14",13
"8937",2019-03-02,"15",23
"8938",2019-03-02,"16",25
"8939",2019-03-02,"17",8
"8940",2019-03-02,"18",3
"8941",2019-03-02,"19",5
"8942",2019-03-02,"20",2
"8943",2019-03-02,"21",7
"8944",2019-03-02,"22",10
"8945",2019-03-02,"23",10
"8946",2019-03-02,"24",8
"8947",2019-03-02,"25",8
"8948",2019-03-02,"26",5
"8949",2019-03-02,"27",13
"8950",2019-03-02,"28",5
"8951",2019-03-02,"29",3
"8952",2019-03-02,"30",7
"8953",2019-03-02,"31",8
"8954",2019-03-02,"32",2
"8955",2019-03-02,"33",25
"8956",2019-03-02,"34",5
"8957",2019-03-02,"35",9
"8958",2019-03-02,"36",8
"8959",2019-03-02,"37",24
"8960",2019-03-02,"38",5
"8961",2019-03-02,"39",4
"8962",2019-03-02,"40",10
"8963",2019-03-02,"41",6
"8964",2019-03-02,"42",1
"8965",2019-03-02,"43",10
"8966",2019-03-02,"44",3
"8967",2019-03-02,"45",5
"8968",2019-03-02,"46",4
"8969",2019-03-02,"47",7
"8970",2019-03-02,"48",7
"8971",2019-03-02,"49",13
"8972",2019-03-02,"50",4
"8973",2019-03-03,"01",9
"8974",2019-03-03,"02",8
"8975",2019-03-03,"03",15
"8976",2019-03-03,"04",5
"8977",2019-03-03,"05",5
"8978",2019-03-03,"06",4
"8979",2019-03-03,"07",6
"8980",2019-03-03,"08",18
"8981",2019-03-03,"09",16
"8982",2019-03-03,"10",20
"8983",2019-03-03,"11",15
"8984",2019-03-03,"12",6
"8985",2019-03-03,"13",11
"8986",2019-03-03,"14",18
"8987",2019-03-03,"15",19
"8988",2019-03-03,"16",16
"8989",2019-03-03,"17",4
"8990",2019-03-03,"18",4
"8991",2019-03-03,"19",13
"8992",2019-03-03,"20",2
"8993",2019-03-03,"21",8
"8994",2019-03-03,"22",8
"8995",2019-03-03,"23",9
"8996",2019-03-03,"24",7
"8997",2019-03-03,"25",8
"8998",2019-03-03,"26",4
"8999",2019-03-03,"27",15
"9000",2019-03-03,"28",13
"9001",2019-03-03,"29",4
"9002",2019-03-03,"30",3
"9003",2019-03-03,"31",10
"9004",2019-03-03,"32",8
"9005",2019-03-03,"33",37
"9006",2019-03-03,"34",6
"9007",2019-03-03,"35",8
"9008",2019-03-03,"36",5
"9009",2019-03-03,"37",19
"9010",2019-03-03,"38",9
"9011",2019-03-03,"39",12
"9012",2019-03-03,"40",10
"9013",2019-03-03,"41",8
"9014",2019-03-03,"42",10
"9015",2019-03-03,"43",7
"9016",2019-03-03,"44",6
"9017",2019-03-03,"45",5
"9018",2019-03-03,"46",12
"9019",2019-03-03,"47",4
"9020",2019-03-03,"48",7
"9021",2019-03-03,"49",22
"9022",2019-03-03,"50",11
"9023",2019-03-04,"01",17
"9024",2019-03-04,"02",9
"9025",2019-03-04,"03",20
"9026",2019-03-04,"04",5
"9027",2019-03-04,"05",5
"9028",2019-03-04,"06",7
"9029",2019-03-04,"07",10
"9030",2019-03-04,"08",22
"9031",2019-03-04,"09",14
"9032",2019-03-04,"10",23
"9033",2019-03-04,"11",9
"9034",2019-03-04,"12",2
"9035",2019-03-04,"13",15
"9036",2019-03-04,"14",25
"9037",2019-03-04,"15",17
"9038",2019-03-04,"16",16
"9039",2019-03-04,"17",6
"9040",2019-03-04,"18",7
"9041",2019-03-04,"19",5
"9042",2019-03-04,"20",1
"9043",2019-03-04,"21",10
"9044",2019-03-04,"22",10
"9045",2019-03-04,"23",10
"9046",2019-03-04,"24",7
"9047",2019-03-04,"25",3
"9048",2019-03-04,"26",4
"9049",2019-03-04,"27",20
"9050",2019-03-04,"28",8
"9051",2019-03-04,"29",1
"9052",2019-03-04,"30",6
"9053",2019-03-04,"31",5
"9054",2019-03-04,"32",2
"9055",2019-03-04,"33",20
"9056",2019-03-04,"34",5
"9057",2019-03-04,"35",4
"9058",2019-03-04,"36",5
"9059",2019-03-04,"37",17
"9060",2019-03-04,"38",8
"9061",2019-03-04,"39",1
"9062",2019-03-04,"40",10
"9063",2019-03-04,"41",5
"9064",2019-03-04,"42",2
"9065",2019-03-04,"43",3
"9066",2019-03-04,"44",7
"9067",2019-03-04,"45",2
"9068",2019-03-04,"46",15
"9069",2019-03-04,"47",11
"9070",2019-03-04,"48",5
"9071",2019-03-04,"49",12
"9072",2019-03-04,"50",4
"9073",2019-03-05,"01",44
"9074",2019-03-05,"02",14
"9075",2019-03-05,"03",31
"9076",2019-03-05,"04",8
"9077",2019-03-05,"05",12
"9078",2019-03-05,"06",10
"9079",2019-03-05,"07",15
"9080",2019-03-05,"08",40
"9081",2019-03-05,"09",10
"9082",2019-03-05,"10",33
"9083",2019-03-05,"11",17
"9084",2019-03-05,"12",13
"9085",2019-03-05,"13",9
"9086",2019-03-05,"14",24
"9087",2019-03-05,"15",27
"9088",2019-03-05,"16",24
"9089",2019-03-05,"17",22
"9090",2019-03-05,"18",7
"9091",2019-03-05,"19",13
"9092",2019-03-05,"20",5
"9093",2019-03-05,"21",14
"9094",2019-03-05,"22",15
"9095",2019-03-05,"23",20
"9096",2019-03-05,"24",15
"9097",2019-03-05,"25",15
"9098",2019-03-05,"26",8
"9099",2019-03-05,"27",16
"9100",2019-03-05,"28",7
"9101",2019-03-05,"29",9
"9102",2019-03-05,"30",3
"9103",2019-03-05,"31",4
"9104",2019-03-05,"32",4
"9105",2019-03-05,"33",26
"9106",2019-03-05,"34",16
"9107",2019-03-05,"35",15
"9108",2019-03-05,"36",4
"9109",2019-03-05,"37",23
"9110",2019-03-05,"38",9
"9111",2019-03-05,"39",8
"9112",2019-03-05,"40",14
"9113",2019-03-05,"41",12
"9114",2019-03-05,"42",4
"9115",2019-03-05,"43",8
"9116",2019-03-05,"44",9
"9117",2019-03-05,"45",6
"9118",2019-03-05,"46",5
"9119",2019-03-05,"47",9
"9120",2019-03-05,"48",9
"9121",2019-03-05,"49",18
"9122",2019-03-05,"50",5
"9123",2019-03-06,"01",40
"9124",2019-03-06,"02",16
"9125",2019-03-06,"03",31
"9126",2019-03-06,"04",6
"9127",2019-03-06,"05",9
"9128",2019-03-06,"06",7
"9129",2019-03-06,"07",13
"9130",2019-03-06,"08",31
"9131",2019-03-06,"09",16
"9132",2019-03-06,"10",30
"9133",2019-03-06,"11",23
"9134",2019-03-06,"12",9
"9135",2019-03-06,"13",12
"9136",2019-03-06,"14",16
"9137",2019-03-06,"15",32
"9138",2019-03-06,"16",29
"9139",2019-03-06,"17",9
"9140",2019-03-06,"18",9
"9141",2019-03-06,"19",11
"9142",2019-03-06,"20",5
"9143",2019-03-06,"21",16
"9144",2019-03-06,"22",13
"9145",2019-03-06,"23",18
"9146",2019-03-06,"24",14
"9147",2019-03-06,"25",19
"9148",2019-03-06,"26",4
"9149",2019-03-06,"27",19
"9150",2019-03-06,"28",17
"9151",2019-03-06,"29",6
"9152",2019-03-06,"30",8
"9153",2019-03-06,"31",7
"9154",2019-03-06,"32",3
"9155",2019-03-06,"33",43
"9156",2019-03-06,"34",12
"9157",2019-03-06,"35",10
"9158",2019-03-06,"36",6
"9159",2019-03-06,"37",15
"9160",2019-03-06,"38",11
"9161",2019-03-06,"39",22
"9162",2019-03-06,"40",20
"9163",2019-03-06,"41",12
